,state,year,county_name,county,cousub,vtd08,vtdid,ward,ward2,ward3,ward4,ward5,ward6,ed,ed2,ed3,ed4,ed5,ed6,ed7,ed8,ed9,ed10,ed11,ed12,ed13,ed14,ed15,ed16,ed17,ed18,ed19,ed20,ed21,ed22,ed23,ed24,ed25,ed26,ed27,ed28,ed29,ad,nopad_vtdid,g2006_USS_tv,g2006_USS_dv,g2006_USS_rv,g2006_USH_tv,g2006_USH_dv,g2006_USH_rv,g2006_GOV_tv,g2006_GOV_dv,g2006_GOV_rv,g2006_STS_tv,g2006_STS_dv,g2006_STS_rv,g2006_STH_tv,g2006_STH_dv,g2006_STH_rv,g2006_REG_tv,g2006_REG_dv,g2006_REG_rv
12097,NY,2006,Saratoga,91,4220,7,360910007,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360917,304,148,109,304,147,125,304,170,86,304,99,160,304,88,171,436,84,217
12098,NY,2006,Saratoga,91,4220,8,360910008,0,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360918,447,177,198,447,178,201,447,197,173,447,114,247,447,110,254,644,99,361
12099,NY,2006,Saratoga,91,4220,9,360910009,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,360919,341,115,156,341,116,164,341,137,139,341,69,194,341,62,213,463,96,213
12100,NY,2006,Saratoga,91,13926,10,360910010,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609110,634,211,299,634,233,314,634,277,251,634,120,388,634,110,404,910,137,522
12101,NY,2006,Saratoga,91,13926,11,360910011,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609111,288,99,130,288,102,140,288,105,131,288,55,183,288,50,186,408,58,257
12102,NY,2006,Saratoga,91,13926,12,360910012,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609112,543,243,203,543,239,218,543,279,174,543,148,292,543,128,313,781,163,395
12103,NY,2006,Saratoga,91,13926,13,360910013,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609113,683,255,292,683,268,308,683,289,260,683,175,372,683,161,391,988,153,567
12104,NY,2006,Saratoga,91,16353,14,360910014,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609114,578,255,216,578,236,250,578,273,205,578,0,290,578,247,223,841,165,396
12105,NY,2006,Saratoga,91,16353,15,360910015,0,NA,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609115,873,405,334,873,394,361,873,445,287,873,0,465,873,395,330,1294,280,593
12106,NY,2006,Saratoga,91,16353,17,360910017,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609117,601,291,212,601,281,237,601,330,183,601,0,301,601,284,208,902,221,370
12107,NY,2006,Saratoga,91,16353,18,360910018,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609118,219,105,67,219,89,80,219,104,64,219,0,108,219,99,73,327,76,143
12108,NY,2006,Saratoga,91,16353,19,360910019,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609119,545,280,185,545,287,198,545,310,158,545,0,263,545,264,191,846,194,335
12109,NY,2006,Saratoga,91,16353,20,360910020,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609120,325,162,122,325,161,138,325,183,104,325,0,167,325,169,108,483,133,194
12110,NY,2006,Saratoga,91,16353,21,360910021,0,NA,NA,NA,NA,NA,8,30,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609121,1449,751,515,1449,712,585,1449,828,467,1449,0,747,1449,719,533,2360,611,963
12111,NY,2006,Saratoga,91,16353,22,360910022,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609122,228,129,64,228,117,79,228,142,52,228,0,105,228,127,62,413,149,126
12112,NY,2006,Saratoga,91,16353,23,360910023,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609123,443,231,152,443,204,184,443,258,137,443,0,231,443,227,147,741,200,296
12113,NY,2006,Saratoga,91,16353,24,360910024,0,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609124,425,207,160,425,211,176,425,241,132,425,0,246,425,206,160,639,151,297
12114,NY,2006,Saratoga,91,16353,25,360910025,0,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609125,492,236,197,492,215,230,492,267,161,492,0,281,492,228,195,743,188,325
12115,NY,2006,Saratoga,91,16353,26,360910026,0,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609126,518,247,179,518,245,202,518,271,165,518,0,252,518,259,176,733,175,344
12116,NY,2006,Saratoga,91,16353,27,360910027,0,NA,NA,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609127,570,281,201,570,274,229,570,313,179,570,0,285,570,288,198,842,210,363
12117,NY,2006,Saratoga,91,16353,28,360910028,0,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609128,579,274,214,579,270,244,579,306,197,579,0,291,579,280,204,860,199,380
12118,NY,2006,Saratoga,91,16353,29,360910029,0,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609129,504,278,151,504,277,173,504,294,134,504,0,240,504,292,143,752,184,276
12119,NY,2006,Saratoga,91,16353,30,360910030,0,NA,NA,NA,NA,NA,31,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609130,969,513,332,969,473,387,969,585,260,969,0,479,969,503,318,1409,360,513
12120,NY,2006,Saratoga,91,16353,31,360910031,0,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609131,485,272,158,485,276,169,485,293,136,485,0,226,485,261,162,736,208,259
12121,NY,2006,Saratoga,91,16353,32,360910032,0,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609132,593,316,200,593,288,229,593,334,169,593,0,303,593,291,201,869,229,339
12122,NY,2006,Saratoga,91,16353,33,360910033,0,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609133,512,228,200,512,233,203,512,260,172,512,0,248,512,235,181,723,155,355
12123,NY,2006,Saratoga,91,16353,34,360910034,0,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609134,406,235,114,406,231,130,406,246,98,406,0,189,406,230,112,760,212,246
12124,NY,2006,Saratoga,91,16353,36,360910036,0,NA,NA,NA,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609136,532,257,198,532,245,221,532,291,171,532,0,284,532,238,211,831,193,327
12125,NY,2006,Saratoga,91,16353,37,360910037,0,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609137,513,301,149,513,286,166,513,329,132,513,0,226,513,303,142,799,249,266
12126,NY,2006,Saratoga,91,16353,38,360910038,0,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609138,588,299,197,588,285,221,588,323,184,588,0,270,588,290,202,848,233,329
12127,NY,2006,Saratoga,91,16353,39,360910039,0,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609139,439,215,154,439,203,169,439,249,125,439,0,213,439,213,152,671,169,242
12128,NY,2006,Saratoga,91,16353,40,360910040,0,NA,NA,NA,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609140,460,218,156,460,212,178,460,230,147,460,0,232,460,202,164,714,166,307
12129,NY,2006,Saratoga,91,16353,41,360910041,0,NA,NA,NA,NA,NA,28,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609141,948,469,364,948,430,430,948,524,319,948,0,537,948,457,382,1421,305,657
12130,NY,2006,Saratoga,91,16353,42,360910042,0,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609142,582,273,235,582,249,285,582,311,202,582,0,331,582,269,243,886,198,380
12131,NY,2006,Saratoga,91,16353,45,360910045,0,NA,NA,NA,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609145,441,230,149,441,215,179,441,250,133,441,0,197,441,221,148,649,166,238
12132,NY,2006,Saratoga,91,16353,47,360910047,0,NA,NA,NA,NA,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609147,685,344,255,685,312,308,685,369,234,685,0,365,685,319,268,959,236,446
12133,NY,2006,Saratoga,91,18223,48,360910048,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609148,347,145,126,347,135,165,347,149,138,347,64,216,347,0,212,682,97,436
12134,NY,2006,Saratoga,91,18223,49,360910049,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609149,471,194,190,471,190,220,471,188,199,471,104,275,471,0,280,920,146,593
12135,NY,2006,Saratoga,91,18223,50,360910050,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609150,356,162,125,356,155,147,356,183,108,356,83,193,356,0,194,625,101,402
12136,NY,2006,Saratoga,91,18223,51,360910051,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609151,292,123,112,292,119,127,292,137,102,292,60,165,292,0,153,569,91,371
12137,NY,2006,Saratoga,91,18223,52,360910052,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609152,410,166,138,410,174,163,410,188,133,410,85,213,410,0,208,717,107,447
12138,NY,2006,Saratoga,91,19807,53,360910053,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609153,325,109,139,325,111,158,325,125,120,325,61,183,325,0,179,636,82,448
12139,NY,2006,Saratoga,91,23591,54,360910054,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609154,586,240,235,586,205,287,586,252,232,586,127,362,586,0,336,978,212,574
12140,NY,2006,Saratoga,91,28112,55,360910055,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609155,547,231,208,547,250,205,547,257,191,547,142,293,547,145,296,866,160,478
12141,NY,2006,Saratoga,91,28112,56,360910056,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609156,566,243,221,566,244,232,566,258,206,566,159,286,566,151,301,894,186,463
12142,NY,2006,Saratoga,91,28112,57,360910057,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609157,488,170,223,488,190,239,488,188,211,488,93,298,488,98,317,788,132,451
12143,NY,2006,Saratoga,91,30444,58,360910058,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609158,383,163,131,383,181,132,383,187,112,383,131,178,383,118,189,677,157,349
12144,NY,2006,Saratoga,91,30444,59,360910059,0,NA,NA,NA,NA,NA,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609159,630,278,226,630,291,243,630,302,208,630,192,310,630,184,324,1103,199,601
12145,NY,2006,Saratoga,91,30444,60,360910060,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609160,354,155,125,354,172,127,354,180,107,354,120,154,354,112,163,552,139,290
12146,NY,2006,Saratoga,91,30444,61,360910061,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609161,423,218,162,423,211,169,423,228,143,423,160,201,423,142,220,663,158,337
12147,NY,2006,Saratoga,91,30444,62,360910062,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609162,431,172,164,431,178,179,431,204,137,431,112,221,431,107,235,731,139,420
12148,NY,2006,Saratoga,91,30444,64,360910064,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609164,312,139,108,312,139,116,312,154,95,312,95,148,312,95,150,584,117,322
12149,NY,2006,Saratoga,91,30444,65,360910065,0,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609165,335,154,92,335,172,94,335,180,76,335,128,119,335,113,138,658,162,333
12150,NY,2006,Saratoga,91,31269,66,360910066,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609166,317,115,144,317,121,149,317,113,146,317,66,194,317,0,197,631,77,445
12151,NY,2006,Saratoga,91,31269,67,360910067,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609167,367,135,153,367,145,172,367,144,160,367,85,212,367,0,216,682,77,467
12152,NY,2006,Saratoga,91,31489,68,360910068,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609168,474,232,148,474,213,196,474,254,135,474,0,213,474,204,160,809,215,364
12153,NY,2006,Saratoga,91,31489,69,360910069,0,NA,NA,NA,NA,NA,14,16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609169,1138,533,395,1138,516,454,1138,600,346,1138,0,539,1138,482,401,2095,502,868
12154,NY,2006,Saratoga,91,31489,70,360910070,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609170,266,96,126,266,86,142,266,112,117,266,0,154,266,93,122,429,80,235
12155,NY,2006,Saratoga,91,31489,71,360910071,0,NA,NA,NA,NA,NA,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609171,702,345,203,702,351,237,702,375,188,702,0,306,702,328,212,1068,237,499
12156,NY,2006,Saratoga,91,31489,72,360910072,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609172,439,202,149,439,201,183,439,221,147,439,0,217,439,201,143,686,178,277
12157,NY,2006,Saratoga,91,31489,73,360910073,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609173,430,229,129,430,227,164,430,247,116,430,0,199,430,220,137,750,191,304
12158,NY,2006,Saratoga,91,31489,74,360910074,0,NA,NA,NA,NA,NA,7,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609174,637,347,203,637,315,249,637,374,175,637,0,314,637,306,196,1139,295,481
12159,NY,2006,Saratoga,91,31489,75,360910075,0,NA,NA,NA,NA,NA,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609175,638,332,213,638,306,252,638,364,184,638,0,331,638,333,194,1137,292,445
12160,NY,2006,Saratoga,91,31489,76,360910076,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609176,576,267,205,576,249,234,576,281,198,576,0,280,576,247,214,884,209,408
12161,NY,2006,Saratoga,91,31489,77,360910077,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609177,357,196,102,357,199,110,357,201,95,357,0,136,357,181,101,761,219,265
12162,NY,2006,Saratoga,91,31489,78,360910078,0,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609178,431,196,166,431,203,171,431,229,142,431,0,216,431,175,172,706,169,314
12163,NY,2006,Saratoga,91,31489,79,360910079,0,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609179,446,200,174,446,180,200,446,219,160,446,0,241,446,196,169,697,116,346
12164,NY,2006,Saratoga,91,31489,85,360910085,0,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609185,658,312,234,658,290,268,658,332,220,658,0,328,658,279,247,856,172,475
12165,NY,2006,Saratoga,91,31489,86,360910086,0,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609186,111,42,43,111,43,50,111,46,46,111,0,63,111,43,43,161,32,91
12166,NY,2006,Saratoga,91,44743,87,360910087,0,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609187,518,227,188,518,236,215,518,245,176,518,0,259,518,168,236,724,137,401
12167,NY,2006,Saratoga,91,44743,88,360910088,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609188,432,189,162,432,184,183,432,204,154,432,0,217,432,135,195,925,225,400
12168,NY,2006,Saratoga,91,44743,89,360910089,0,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609189,488,251,137,488,267,136,488,274,116,488,0,184,488,197,176,752,179,342
12169,NY,2006,Saratoga,91,44743,90,360910090,0,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609190,496,232,182,496,230,195,496,268,160,496,0,257,496,165,232,681,161,312
12170,NY,2006,Saratoga,91,44743,91,360910091,0,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609191,445,196,155,445,190,186,445,218,135,445,0,212,445,141,189,850,188,397
12171,NY,2006,Saratoga,91,44743,92,360910092,0,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609192,523,256,171,523,253,198,523,264,169,523,0,244,523,190,227,862,187,373
12172,NY,2006,Saratoga,91,44743,93,360910093,0,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609193,413,215,147,413,216,159,413,245,119,413,0,212,413,154,185,736,204,300
12173,NY,2006,Saratoga,91,44743,94,360910094,0,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609194,545,272,178,545,288,195,545,312,150,545,0,258,545,177,246,846,203,358
12174,NY,2006,Saratoga,91,44743,95,360910095,0,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609195,276,91,137,276,101,137,276,114,115,276,0,167,276,64,151,432,61,270
12175,NY,2006,Saratoga,91,44743,96,360910096,0,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3609196,544,227,223,544,218,252,544,268,177,544,0,296,544,146,275,823,163,415
