COUNTY NUMBER,COUNTY NAME,STATE PRC CODE,PRECINCT NAME,REGISTERED VOTERS TOTAL,BALLOTS CAST TOTAL,"McCain, John (R)","Obama, Barack (D)","Chabot, Steve (R)","Driehaus, Steve (D)","Schmidt, Jean (R)","Wulsin, Victoria (D)","Mitakides, Jane (D)","Turner, Mike (R)","Carroll, Mike (D)","Jordan, Jim (R)","Latta, Bob (R)","Mays, George (D)","Stobbs, Richard (R)","Wilson, Charlie (D)","Austria, Steve (R)","Neuhardt, Sharen (D)","Boehner, John (R)","VonStein, Nicholas (D)","Kaptur, Marcy (D)","Leavitt, Bradley (R)","Kucinich, Dennis (D)","Trakas, Jim (R)","Fudge, Marcia (D)","Pekarek, Thomas (R)","Robinson, David (D)","Tiberi, Pat (R)","Potter, David (R)","Sutton, Betty (D)","LaTourette, Steven (R)","O'Neill, Bill (D)","Kilroy, Mary Jo (D)","Stivers, Steve (R)","Boccieri, John (D)","Schuring, Kirk (R)","Grassell, Duane (R)","Ryan, Tim (D)","Dailey, Fred (R)","Space, Zack (D)"
83,WARREN,83ADZ,0071 TC-T-NWA,700,562,427,124,0,0,2,2,115,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEB,0072 TC-T-SE,804,647,520,120,0,0,0,0,88,519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,AED83.00,0073 TC-T-SW,619,422,310,98,0,0,0,0,87,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEE,0074 TC-T-W,714,531,321,192,0,0,0,0,119,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEH,0075 SOL-V-N,659,431,299,123,0,0,218,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEI,0076 SOL-V-S,1278,970,640,319,0,0,511,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEF,0077 UNION-T-E,845,658,502,140,0,0,382,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEK,0078 WASH-T-N,1059,860,669,173,0,0,499,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEQ,0079 WAY-V-E,1024,748,484,248,0,0,0,0,196,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AER,0080 WAY-V-W,1012,795,531,238,0,0,0,0,190,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEM,0081 WAY-T-E,1077,851,635,200,0,0,0,0,165,649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEN,0082 WAY-T-NW,905,748,543,187,0,0,0,0,135,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEO,0083 WAY-T-SW,816,649,459,177,0,0,0,0,156,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABY,0084 DEF-T-SEB,764,599,367,223,0,0,264,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEJ,0085 UNION-T-W,918,689,475,195,0,0,381,187,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABZ,0086 DEF-T-SEC,923,685,411,263,0,0,324,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACK,0087 DEF-T-W,832,645,422,213,0,0,355,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACN,0088 FRA-T-NM,481,341,193,133,0,0,0,0,115,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACY,0089 FRA-T-W,842,468,245,212,0,0,0,0,166,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEA,0090 TC-T-NWB,1053,834,620,201,0,0,0,0,155,625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABF,0091 MAS-C-SWB,635,482,309,170,0,0,227,155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AET,0092 SPG-C-EB,878,704,506,195,0,0,0,0,138,538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEZ,0093 SPG-C-NWB,501,394,247,135,0,0,0,0,116,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABU,0094 DEF-T-M,774,641,423,211,0,0,327,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADF,0095 HAM-T-M,968,814,573,232,0,0,445,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AAW,0096 MAS-C-EC,725,485,322,153,0,0,0,0,116,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABG,0097 MAS-C-SWC,814,638,430,199,0,0,338,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABV,0098 DEF-T-NM,1031,648,377,261,0,0,302,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACJ,0099 DEF-T-WM,1075,860,498,356,0,0,378,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADC,0100 CAR-C-W,1043,834,585,236,0,0,0,0,197,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACL,0101 FRA-T-M,546,405,264,130,0,0,0,0,123,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACT,0102 FRA-T-SEC,507,405,256,145,0,0,0,0,110,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADJ,0103 HAM-T-WA,1083,910,615,291,0,0,483,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADO,0104 HAR-T-W,807,610,438,160,0,0,301,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADV,0105 MOR-V-S,362,210,114,84,0,0,82,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADS,0106 SAL-T-S,952,733,517,199,0,0,397,187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADX,0107 TC-T-M,654,529,393,118,0,0,117,57,58,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEC,0108 TC-T-SWA,1053,724,500,211,0,0,0,0,196,476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEG,0109 SOL-V-M,472,221,121,94,0,0,76,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEL,0110 WASH-T-S,813,630,440,180,0,0,318,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEP,0111 WAY-T-W,1066,869,634,220,0,0,0,0,199,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABL,0112 CLC-T-M,799,636,473,148,0,0,0,0,109,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACQ,0113 FRA-T-NWC,495,376,230,142,0,0,0,0,122,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABR,0114 DEF-T-EM,717,496,293,197,0,0,238,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACA,0115 DEF-T-SMA,512,399,274,115,0,0,204,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACE,0116 DEF-T-SWA,868,666,411,247,0,0,312,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACI,0117 DEF-T-WMA,757,589,358,218,0,0,256,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABM,0118 CLC-T-NM,702,594,438,144,0,0,0,0,104,465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACB,0119 DEF-T-SMB,908,530,271,246,0,0,209,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABD,0120 MAS-C-S,1194,970,591,370,0,0,439,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACF,0121 DEF-T-SWB,875,707,464,233,0,0,364,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADK,0122 HAM-TWP-WB,928,757,544,202,0,0,434,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFB,0123 SPG-C-SE,857,679,461,213,0,0,0,0,159,489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEU,0124 SPG-C-EC,566,450,280,163,0,0,0,0,129,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFA,0125 SPG-C-NWC,607,489,348,131,0,0,0,0,99,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ADW,0126 TC-T-EM,857,715,561,150,0,0,0,0,132,533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEV,0127 SPG-C-EM,802,652,471,174,0,0,0,0,136,479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AAY,0128 MAS-C-NEA,1187,974,599,368,0,0,0,0,251,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACC,0129 DEF-T-SMC,596,389,253,131,0,0,200,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AEX,0130 SPG-C-NE,995,773,535,232,0,0,0,0,178,561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABA,0131 MAS-C-SA,966,721,447,269,0,0,360,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ABH,0132 MAS-C-WA,958,697,454,231,0,0,0,0,199,436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83ACG,0133 DEF-T-SWC,867,672,457,201,0,0,348,191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AAQ,0134 LEB-C-NWC,987,665,451,203,0,0,346,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFE,0135 MAS-C-NW,723,558,339,210,0,0,0,0,162,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFF,0136 MAS-C-SB,926,623,415,194,0,0,339,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFG,0137 LEB-C-SEA,920,706,465,228,0,0,322,201,16,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFH,0138 DEF-T-WMB,860,507,253,252,0,0,198,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFK,0139 CLC-T-EC,982,834,621,204,0,0,0,0,154,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFI,0140 DEF-T-NMA,606,479,303,171,0,0,228,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFJ,0141 DEF-T-S,831,663,470,184,0,0,383,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFL,0142 MAS-C-WB,1022,816,566,248,0,0,0,0,189,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFM,0143 DEF-T-WMC,850,488,249,232,0,0,205,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFN,0144 SPG-C-NEA,951,792,559,225,0,0,0,0,160,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFO,0145 SPG-C-SEA,545,396,254,132,0,0,0,0,113,259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFP,0146 MAS-C-NWA,890,722,514,205,0,0,0,0,138,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFQ,0147 HAM-T-NMA,1113,899,574,308,0,0,406,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFR,0148 HAM-T-WC,880,714,462,241,0,0,371,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFS,0149 MAS-C-WC,1067,831,523,305,0,0,0,0,234,530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFT,0150 DEF-T-WA,930,721,441,269,0,0,331,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFU,0151 MAS-C-NEB,1080,821,528,278,0,0,0,0,230,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFV,0152 MAS-C-NEC,921,736,502,224,0,0,0,0,166,514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFW,0153 MAS-C-SC,526,437,293,138,0,0,262,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFX,0154 SPG-C-NEB,944,734,518,208,0,0,0,0,169,529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFY,0155 LEB-C-SEB,1126,867,604,253,0,0,469,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AFZ,0156 LEB-C-W,728,549,384,153,0,0,304,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGA,0157 HAM-T-MA,1116,898,569,317,0,0,432,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGB,0158 MAS-C-EM,737,579,398,177,0,0,0,0,121,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGC,0159 MAS-C-NWB,726,592,399,184,0,0,0,0,146,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGD,0160 DEF-T-NA,785,649,416,223,0,0,0,0,164,428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGE,0161 DEF-T-SWD,897,752,461,285,0,0,359,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGF,0162 CLC-T-MA,939,789,593,182,0,0,0,0,141,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGG,0163 HAM-T-WD,1081,859,531,317,0,0,393,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGH,0164 HAM-T-WM,1047,805,552,241,0,0,415,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGI,0165 HAM-T-NE,1056,803,571,223,0,0,418,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGJ,0166 HAM-T-MB,884,704,463,230,0,0,347,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGK,0167 SPG-C-SEB,958,755,526,226,0,0,0,0,160,548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGL,0168 CLC-T-NMA,720,588,447,136,0,0,0,0,109,459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGM,0169 TC-T-SM,641,543,410,122,0,0,0,0,78,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGN,0170 DEF-T-SA,419,357,235,120,0,0,194,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGO,0171 DEF-T-NB,817,718,466,248,0,0,0,0,205,453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,WARREN,83AGP,0172 HAR-T-NE,619,505,372,119,0,0,285,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840017-ABE,ADAMS,704,567,340,202,0,0,0,0,0,0,0,0,0,0,230,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840018-ABG,AURELIUS,297,185,100,72,0,0,0,0,0,0,0,0,0,0,63,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840019-ACZ,BARLOW,1178,922,605,290,0,0,0,0,0,0,0,0,0,0,440,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840001-AAA,BELPRE 1A,1147,651,399,230,0,0,0,0,0,0,0,0,0,0,285,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840002-AAC,BELPRE 2A,1228,744,426,294,0,0,0,0,0,0,0,0,0,0,298,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840003-AAE,BELPRE 3A,1268,894,531,342,0,0,0,0,0,0,0,0,0,0,382,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840004-AAG,BELPRE 4A,548,410,265,139,0,0,0,0,0,0,0,0,0,0,204,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840005-AAH,BELPRE 4B,754,512,305,178,0,0,0,0,0,0,0,0,0,0,240,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840052-ACU,BEVERLY,789,584,377,189,0,0,0,0,0,0,0,0,0,0,243,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840025-ABN,DECATUR,870,628,376,234,0,0,0,0,0,0,0,0,0,0,272,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840026-ABP,DUNHAM EAST,973,676,407,252,0,0,0,0,0,0,0,0,0,0,300,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840027-ABQ,DUNHAM WEST,856,625,367,230,0,0,0,0,0,0,0,0,0,0,255,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840028-ABR,FAIRFIELD,712,516,310,188,0,0,0,0,0,0,0,0,0,0,194,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840029-ABS,FEARING,633,496,293,178,0,0,0,0,0,0,0,0,0,0,199,232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840031-ABT,GRANDVIEW,561,389,166,197,0,0,0,0,0,0,0,0,0,0,91,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840032-ABV,INDEPENDENCE,215,134,84,46,0,0,0,0,0,0,0,0,0,0,52,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840033-ABW,LAWRENCE,566,443,277,146,0,0,0,0,0,0,0,0,0,0,163,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840034-ABX,LIBERTY,315,230,116,98,0,0,0,0,0,0,0,0,0,0,70,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840021-ABJ,LITTLE HOCKING NORTH,622,461,283,166,0,0,0,0,0,0,0,0,0,0,197,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840022-ABK,LITTLE HOCKING SOUTH,708,538,332,186,0,0,0,0,0,0,0,0,0,0,239,236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840016-ABF,LOWELL,357,277,145,120,0,0,0,0,0,0,0,0,0,0,94,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840035-ABY,LUDLOW,236,181,110,61,0,0,0,0,0,0,0,0,0,0,68,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840006-AAI,MARIETTA 1A,817,513,202,285,0,0,0,0,0,0,0,0,0,0,155,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840007-AAJ,MARIETTA 1B,1103,812,383,395,0,0,0,0,0,0,0,0,0,0,260,452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840008-AAN,MARIETTA 2A,1211,854,354,476,0,0,0,0,0,0,0,0,0,0,278,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,WASHINGTON,840009-AAO,MARIETTA 2B,1040,697,302,373,0,0,0,0,0,0,0,0,0,0,217,389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
